-1.901547239713791360e+00 -5.665976586355142564e-01 -1.571654637123726062e+01 -1.600010302754320435e+01 -1.341560263680828058e+01 -1.032417733326767362e+01 -1.599999540957366584e+01 -1.405621611397689819e+01 -1.599999987196725293e+01 -1.600000994382856589e+01 -1.599999755468141949e+01 -1.599959951378120415e+01 -1.590839084390914593e+01 -5.665976585130476639e-01 -1.116764550477839713e+01 -1.217270057485952606e+01 3.999999999999998224e+00 -1.054684461900532533e+01 -1.599999903843837679e+01 -1.599993729547760424e+01 -1.403605021156785781e+01 -1.599992294068055187e+01 -1.599722453395148491e+01 5.509509334988912932e-02 -1.400859054522126179e+01 -1.599950653752253871e+01 -1.600000244750702194e+01 -1.599999642618443296e+01 -1.598664014430929647e+01 3.236483792079525301e-08 -3.910834323050949024e-09 1.408158758165234303e+01 -2.220423955805017613e-03 1.440832321983214115e+01 1.444210046013063220e+01 1.456443933420814574e-04 2.858972181554133840e+01 4.068704470228112768e-06 -3.160009828206966631e-04 7.597773389989015413e-05 1.273415521177412302e-02 2.702785341333310498e+00 -1.915978486977110151e-11 1.448211968972896102e+01 1.444268201013085218e+01 -1.989519660128280520e-13 1.444022923033350025e+01 3.055866284285002621e-05 1.984005935696586675e-03 2.860205934412408624e+01 2.448800379283966322e-03 1.392519530243134795e-01 -1.199040866595169064e-13 1.429856784004175552e+01 1.567633285674219223e-02 -7.777897621963347774e-05 1.135761563091364224e-04 6.989165690411027754e-01
-1.901547239308964299e+00 -5.665976586844315710e-01 -1.555314167749776821e+01 -1.600011247051653740e+01 -1.327057527838117146e+01 -1.017886160980602028e+01 -1.599999353145298997e+01 -1.376796012598890862e+01 -1.599999982107517660e+01 -1.600001389641029448e+01 -1.599999618382608446e+01 -1.599944009642812404e+01 -1.587674788939162873e+01 -5.665976585132874721e-01 -1.102182914701630168e+01 -1.202737001491108337e+01 3.999999999999996447e+00 -1.040155222670058954e+01 -1.599999865617916761e+01 -1.599991035787693150e+01 -1.374769917497175520e+01 -1.599989231095018027e+01 -1.599464883697581641e+01 5.509509334988764440e-02 -1.386454525007765604e+01 -1.599931054628945759e+01 -1.600000342022084965e+01 -1.599999500546263853e+01 -1.597431719836085584e+01 4.779091966611304088e-08 -5.774786870915704640e-09 1.827254177876727681e+01 3.507152358679377357e-04 1.430709374873561046e+01 1.433041278527662143e+01 2.262235002490342595e-04 2.848496380608060008e+01 6.007926572237920482e-06 -4.666101993962001870e-04 1.954516225168845267e-04 1.883048069828419102e-02 3.562519653135268527e+00 -2.832223344739759341e-11 1.438951914716574265e+01 1.433276885966074587e+01 -1.705302565824240446e-13 1.432766444600446221e+01 4.512866075856436510e-05 3.349638997406145791e-03 2.849144590190394410e+01 3.615886234570098168e-03 3.707360481581645217e-01 -1.745270594710746082e-13 1.422240059839248261e+01 2.312993129362439504e-02 -1.148183614532172214e-04 1.677267589457187569e-04 1.741026728750284747e+00
-1.901547238748318325e+00 -5.665976587521766028e-01 -1.534740411308034602e+01 -1.600009594238692401e+01 -1.312657043986412653e+01 -1.003467404467622615e+01 -1.599999083940194211e+01 -1.348076229971264262e+01 -1.599999975059499846e+01 -1.600001937029724175e+01 -1.599999360616379285e+01 -1.599921910002972325e+01 -1.583642074990641291e+01 -5.665976585136197619e-01 -1.087694814826999945e+01 -1.188314968880577460e+01 3.999999999999994671e+00 -1.025739685241937593e+01 -1.599999812674826138e+01 -1.599986962600291029e+01 -1.346046544587282767e+01 -1.599984989247379197e+01 -1.598973491681697645e+01 5.509509334988560436e-02 -1.372126932101131125e+01 -1.599903926618327255e+01 -1.600000476706987840e+01 -1.599999303776505855e+01 -1.595146788716282593e+01 6.618564896143652732e-08 -7.997421391792158829e-09 2.193751320802653026e+01 4.760720646117988508e-03 1.422038540259211459e+01 1.423435656039498554e+01 3.298435329952553730e-04 2.838307335235822393e+01 8.320345159518183209e-06 -6.462015302304280340e-04 3.941072372981579974e-04 2.611057024455476494e-02 4.485918695549571567e+00 -3.927169700546073727e-11 1.431616535191369621e+01 1.423865182476356495e+01 -1.989519660128280520e-13 1.423056074366178336e+01 6.250441413158114301e-05 5.261339249500451842e-03 2.838488532169515111e+01 5.007585766293232155e-03 7.032385714243218899e-01 -2.424727085781341884e-13 1.415652804956710042e+01 3.201123134738281806e-02 -1.589645302146891481e-04 2.323051623989158543e-04 3.155818107205163869e+00
-1.901547237971880522e+00 -5.665976588459956664e-01 -1.510995959248712950e+01 -1.600001629434186867e+01 -1.298329476519749193e+01 -9.891298851010162707e+00 -1.599998686794727476e+01 -1.319456470472914589e+01 -1.599999965298739468e+01 -1.600002695098666194e+01 -1.599998822206371507e+01 -1.599891261016055566e+01 -1.578612326927951592e+01 -5.665976585140808375e-01 -1.073261368536147842e+01 -1.173972048309767580e+01 3.999999999999992450e+00 -1.011406615107105900e+01 -1.599999739346372962e+01 -1.599980406819512524e+01 -1.317426714827084311e+01 -1.599979114760136412e+01 -1.598044199714906277e+01 5.509509334988275248e-02 -1.357855478442983355e+01 -1.599866385474708430e+01 -1.600000663162549941e+01 -1.599999031242905545e+01 -1.591056329720519713e+01 9.166086556433583610e-08 -1.107550673395962804e-08 2.451950389947739950e+01 1.478760060490458272e-02 1.415847745926237167e+01 1.416480299441263924e+01 5.009683404750830960e-04 2.829168931541664733e+01 1.152288939465506701e-05 -8.949145666292679380e-04 8.752092618351525743e-04 3.622465383330109034e-02 5.520757588454443976e+00 -5.449507511912088376e-11 1.427790269053798511e+01 1.417148350772731646e+01 -3.410605131648480892e-13 1.415955399957471172e+01 8.657368368858442409e-05 8.946733347897861677e-03 2.829052776776302380e+01 6.935123356583972054e-03 1.316974576309689837e+00 -3.357314426466473378e-13 1.410806217994593226e+01 4.429152381464973587e-02 -2.200255992192978738e-04 3.217615611674773390e-04 5.454219751333653221e+00
-1.901547236896584003e+00 -5.665976589759242898e-01 -1.485206059995959116e+01 -1.599979720298076735e+01 -1.284054059220226307e+01 -9.748516408425466295e+00 -1.599998071882941097e+01 -1.290921302061331666e+01 -1.599999951780935703e+01 -1.600003744937939842e+01 -1.599997592516860756e+01 -1.599848728884117399e+01 -1.572489029357400092e+01 -5.665976585147207700e-01 -1.058850566967327289e+01 -1.159685709269007070e+01 3.999999999999988454e+00 -9.971345256468373108e+00 -1.599999637778495654e+01 -1.599968888391507527e+01 -1.288893963238266771e+01 -1.599970978897164109e+01 -1.596312936982082320e+01 5.509509334987881812e-02 -1.343625796384068849e+01 -1.599814448792439237e+01 -1.600000921203148252e+01 -1.599998653753150180e+01 -1.584128162956012886e+01 1.269425098371357308e-07 -1.533830484845566389e-08 2.612137563931241857e+01 3.617351317950578959e-02 1.411417715146171759e+01 1.411361670833764492e+01 8.115250362834558473e-04 2.821614079982214207e+01 1.595845048996125115e-05 -1.239355068491931888e-03 2.090019548631971702e-03 5.029651519930666836e-02 6.626805563778248143e+00 -7.569767035420227330e-11 1.426979769311458313e+01 1.412338989884369767e+01 -4.547473508864641190e-13 1.410635386019953330e+01 1.199182835307510686e-04 1.681172525536567264e-02 2.821264817629639765e+01 9.605460698480783321e-03 2.412339149525109860e+00 -4.649614027130155591e-13 1.407149920969095547e+01 6.126153610205165023e-02 -3.043856280555701233e-04 4.456977611653201166e-04 8.793325836101871573e+00
-1.901547235407385461e+00 -5.665976591558604669e-01 -1.458225503411718371e+01 -1.599928551629783691e+01 -1.269815987324877149e+01 -9.606175281144755829e+00 -1.599997047350209556e+01 -1.262454165826809316e+01 -1.599999933059445567e+01 -1.600005198846279342e+01 -1.599994599944657026e+01 -1.599789651894440823e+01 -1.565224840940520856e+01 -5.665976585156101697e-01 -1.044433494408643703e+01 -1.145439947504022804e+01 3.999999999999983569e+00 -9.829089305410462885e+00 -1.599999497087214273e+01 -1.599946443738188506e+01 -1.260431465986081534e+01 -1.599959709789028572e+01 -1.593170787291623114e+01 5.509509334987337109e-02 -1.329428207312294674e+01 -1.599742624795714541e+01 -1.600001278083010803e+01 -1.599998130843387933e+01 -1.573292035102132225e+01 1.758060506062975037e-07 -2.124180653595431068e-08 2.703206264774235024e+01 8.009740284069266636e-02 1.408247331001814473e+01 1.407496507097010863e+01 1.437339684798644157e-03 2.815591415457515723e+01 2.210255945556127699e-05 -1.716366373102573561e-03 5.231469517639197875e-03 6.991843348043857986e-02 7.750748494500271590e+00 -1.052669063028588425e-10 1.429034965155642567e+01 1.408887202969117425e+01 -5.968558980384841561e-13 1.406491310928265648e+01 1.661184489876177395e-04 3.503498154714179691e-02 2.815010921012208200e+01 1.330727412187115988e-02 4.257740738108850564e+00 -6.425970866530406056e-13 1.404276303582480523e+01 8.469268901706072938e-02 -4.206751488027293817e-04 6.174474920044303872e-04 1.296284772447336309e+01
-1.901547233344946575e+00 -5.665976594050516901e-01 -1.430595832424762470e+01 -1.599817907363044966e+01 -1.255604618189886601e+01 -9.464173679718999921e+00 -1.599995168166406145e+01 -1.234040667405624170e+01 -1.599999907129300425e+01 -1.600007212344754137e+01 -1.599987023891572591e+01 -1.599707479523550901e+01 -1.556830951590733036e+01 -5.665976585168474022e-01 -1.029981173731859734e+01 -1.131223341532257365e+01 3.999999999999976463e+00 -9.687205597694985570e+00 -1.599999302185669414e+01 -1.599898110651008309e+01 -1.232025055743070574e+01 -1.599944095515099640e+01 -1.587711440541458252e+01 5.509509334986582851e-02 -1.315256578129877418e+01 -1.599643352450990719e+01 -1.600001771051933730e+01 -1.599997406384479426e+01 -1.557940591795460428e+01 2.434810255635966314e-07 -2.941749244200764224e-08 2.752127080402283354e+01 1.680560559309469681e-01 1.405987614781145112e+01 1.404453094216643194e+01 2.824202626925398363e-03 2.810838159418290161e+01 3.061630536649317946e-05 -2.376971944613615051e-03 1.345768815667724994e-02 9.737417553492377920e-02 8.835617975636068877e+00 -1.465885191009874688e-10 1.434105260564030004e+01 1.406405579519730509e+01 -7.958078640513122082e-13 1.403061781035813738e+01 2.301419308423646726e-04 7.967493669991654315e-02 2.809984617668453666e+01 1.844813202717432432e-02 7.093666695466936289e+00 -8.912870441690756707e-13 1.401869588412648682e+01 1.170078686164970350e-01 -5.802892261499437154e-04 8.555836448067566380e-04 1.731375333707308073e+01
-1.901547230488576767e+00 -5.665976597501531931e-01 -1.402626976534904557e+01 -1.599589044446084785e+01 -1.241412197127278283e+01 -9.322447383323211767e+00 -1.599991341890357255e+01 -1.205669556545631771e+01 -1.599999871208323654e+01 -1.600010000809803756e+01 -1.599967412695855629e+01 -1.599592936388309639e+01 -1.547375107656407422e+01 -5.665976585185715786e-01 -1.015461670962905671e+01 -1.117027713574331216e+01 3.999999999999967137e+00 -9.545642480958782983e+00 -1.599999032154020639e+01 -1.599785484270107716e+01 -1.203664099972577617e+01 -1.599922440835438309e+01 -1.578840147502801017e+01 5.509509334985536466e-02 -1.301107609566584600e+01 -1.599506245263155968e+01 -1.600002450384477726e+01 -1.599996402391580297e+01 -1.538314755633297715e+01 3.372120289668600890e-07 -4.073988790764815349e-08 2.777420598992659961e+01 3.407208583513465783e-01 1.404399651852827446e+01 1.401896554155831609e+01 6.127066955059490283e-03 2.807039828894085076e+01 4.242455440817138879e-05 -3.291835669529064035e-03 3.513432510533220920e-02 1.360024504656394129e-01 9.831602313780990698e+00 -2.045474900569388410e-10 1.442625868389262678e+01 1.404619267146756556e+01 -1.136868377216160297e-12 1.399970909262583518e+01 3.188872786950014415e-04 1.925721524933123874e-01 2.805832676445618290e+01 2.562144956311840360e-02 1.091191687861658011e+01 -1.235900271012724261e-12 1.399668163768660634e+01 1.615051821704582835e-01 -7.975292862738569966e-04 1.186166937714006053e-03 2.108500078241729625e+01
-1.901547226532582124e+00 -5.665976602280796692e-01 -1.374486325374405560e+01 -1.599129582396678728e+01 -1.227232908051445470e+01 -9.180962254637012876e+00 -1.599982790253365650e+01 -1.177332792074430401e+01 -1.599999821423129909e+01 -1.600013862517823782e+01 -1.599916045457016267e+01 -1.599432727098367657e+01 -1.536969128734609491e+01 -5.665976585209796523e-01 -1.000837216794702833e+01 -1.102847194721211821e+01 3.999999999999953371e+00 -9.404383191783351137e+00 -1.599998657968944826e+01 -1.599509075999506713e+01 -1.175341567330027637e+01 -1.599892335010931710e+01 -1.565667164019000346e+01 5.509509334984085543e-02 -1.286980453609298358e+01 -1.599317079355696869e+01 -1.600003382222208970e+01 -1.599995010087635627e+01 -1.515344630618859689e+01 4.670359885494690388e-07 -5.642012368411997159e-08 2.790108497560242995e+01 6.729866418792198601e-01 1.403330138212106704e+01 1.399548801611831550e+01 1.436996447012006684e-02 2.803889447379015110e+01 5.884225424779288005e-05 -4.558819124440560699e-03 9.235380831955808389e-02 1.908285633551258798e-01 1.070410139590183007e+01 -2.862350356735987589e-10 1.455321734605706752e+01 1.403332319223545710e+01 -1.620037437533028424e-12 1.396884015321347761e+01 4.419447940335885505e-04 4.814871261805819813e-01 2.802205679363748914e+01 3.575584041402635194e-02 1.526049206046752715e+01 -1.713296171601541573e-12 1.397434735301840192e+01 2.226440333857908627e-01 -1.088279440523365338e-03 1.646424434852633567e-03 2.384916230926751268e+01
-1.901547221053506487e+00 -5.665976608899536693e-01 -1.346261148301364408e+01 -1.598229475472591510e+01 -1.213062093325013358e+01 -9.039710251684457631e+00 -1.599962311659104408e+01 -1.149025325285449561e+01 -1.599999752335082803e+01 -1.600019210545408654e+01 -1.599780839345715222e+01 -1.599207424139107481e+01 -1.525750660391959279e+01 -5.665976585243540642e-01 -9.860612318799621079e+00 -1.088677565711229356e+01 3.999999999999934719e+00 -9.263443689984772078e+00 -1.599998139336254965e+01 -1.598812783005096527e+01 -1.147053884227855391e+01 -1.599850206814399733e+01 -1.548010870612967516e+01 5.509509334982075346e-02 -1.272876604813012058e+01 -1.599056459337123925e+01 -1.600004648928802098e+01 -1.599993076281610982e+01 -1.490134629755989693e+01 6.468597035791390226e-07 -7.813543589918481302e-08 2.796283166614625770e+01 1.296209447976593765e+00 1.402702134089497576e+01 1.397156731284206899e+01 3.550709420198927546e-02 2.801101325157571864e+01 8.181552891528554028e-05 -6.313445342470913602e-03 2.429951054252796894e-01 2.697468112256729000e-01 1.143655785577936967e+01 -4.020819233119254932e-10 1.473214654266894286e+01 1.402404555906991845e+01 -2.216893335571512580e-12 1.393470007666371657e+01 6.126706127815850778e-04 1.213879452603919162e+00 2.798765111274644823e+01 5.052934777597783977e-02 1.937787614480862430e+01 -2.376321361907685059e-12 1.394930141230599929e+01 3.063978608871593678e-01 -1.464154281393348356e-03 2.291874553179695795e-03 2.562116386962168235e+01
